id,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,popularity,album
4HBvwhhYo7YiYXkUDrOHzS,Trampoline,SHAED,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,audio_features,spotify:track:4HBvwhhYo7YiYXkUDrOHzS,https://api.spotify.com/v1/tracks/4HBvwhhYo7YiYXkUDrOHzS,https://api.spotify.com/v1/audio-analysis/4HBvwhhYo7YiYXkUDrOHzS,184280,4,13,Melt (Deluxe)
24LAeSVSHgnbvSsmgjBqZW,Stack It Up (feat. A Boogie Wit da Hoodie),Liam Payne,0.743,0.812,7,-3.069,1,0.132,0.153,0,0.0713,0.606,100.047,audio_features,spotify:track:24LAeSVSHgnbvSsmgjBqZW,https://api.spotify.com/v1/tracks/24LAeSVSHgnbvSsmgjBqZW,https://api.spotify.com/v1/audio-analysis/24LAeSVSHgnbvSsmgjBqZW,165710,4,46,LP1
4hpiu5gL0eZxjynnGmrP0A,Ponny,Yung Hurn,0.969,0.675,5,-9.248,0,0.308,0.331,1.41e-4,0.0883,0.532,130.002,audio_features,spotify:track:4hpiu5gL0eZxjynnGmrP0A,https://api.spotify.com/v1/tracks/4hpiu5gL0eZxjynnGmrP0A,https://api.spotify.com/v1/audio-analysis/4hpiu5gL0eZxjynnGmrP0A,162600,4,61,Y
22vgEDb5hykfaTwLuskFGD,Sucker,Jonas Brothers,0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,audio_features,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027,4,85,Happiness Begins
3ME2RHvx9JyVQjFFMbLIvt,Nummer 1,Capital Bra,0.833,0.585,6,-6.252,0,0.223,0.542,7.01e-6,0.0632,0.663,96.016,audio_features,spotify:track:3ME2RHvx9JyVQjFFMbLIvt,https://api.spotify.com/v1/tracks/3ME2RHvx9JyVQjFFMbLIvt,https://api.spotify.com/v1/audio-analysis/3ME2RHvx9JyVQjFFMbLIvt,155000,4,56,Berlin lebt 2
0uL88Lp7C6i2WGHub1zrJ9,Later Bitches,The Prince Karma,0.769,0.518,8,-6.563,1,0.102,5.73e-4,0.108,0.342,0.504,121.116,audio_features,spotify:track:0uL88Lp7C6i2WGHub1zrJ9,https://api.spotify.com/v1/tracks/0uL88Lp7C6i2WGHub1zrJ9,https://api.spotify.com/v1/audio-analysis/0uL88Lp7C6i2WGHub1zrJ9,247976,4,19,Later Bitches
40mjsnRjCpycdUw3xhS20g,GATTI,JACKBOYS,0.594,0.676,2,-5.808,1,0.344,0.135,0,0.163,0.472,143.477,audio_features,spotify:track:40mjsnRjCpycdUw3xhS20g,https://api.spotify.com/v1/tracks/40mjsnRjCpycdUw3xhS20g,https://api.spotify.com/v1/audio-analysis/40mjsnRjCpycdUw3xhS20g,181145,4,79,JACKBOYS
2dpaYNEQHiRxtZbfNsse99,Happier,Marshmello,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,214290,4,86,Happier
0U6bQIAh6MCGo1xjbIIx2S,Instagram,Dimitri Vegas & Like Mike,0.765,0.906,8,-2.097,0,0.0965,0.125,0,0.423,0.95,96.071,audio_features,spotify:track:0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/tracks/0U6bQIAh6MCGo1xjbIIx2S,https://api.spotify.com/v1/audio-analysis/0U6bQIAh6MCGo1xjbIIx2S,184558,4,78,Instagram
01AXHOcjq5Ikq1mKyNm9bM,CASINO,Katja Krasavice,0.794,0.489,8,-8.341,0,0.084,0.279,4.27e-6,0.0966,0.542,155.945,audio_features,spotify:track:01AXHOcjq5Ikq1mKyNm9bM,https://api.spotify.com/v1/tracks/01AXHOcjq5Ikq1mKyNm9bM,https://api.spotify.com/v1/audio-analysis/01AXHOcjq5Ikq1mKyNm9bM,201548,4,59,CASINO
4usaWLgpOAmNT8RLWVmNiB,Sorry,Veysel,0.738,0.512,5,-7.622,1,0.0337,0.582,0,0.177,0.351,94.014,audio_features,spotify:track:4usaWLgpOAmNT8RLWVmNiB,https://api.spotify.com/v1/tracks/4usaWLgpOAmNT8RLWVmNiB,https://api.spotify.com/v1/audio-analysis/4usaWLgpOAmNT8RLWVmNiB,169179,4,59,Sorry
4SSnFejRGlZikf02HLewEF,bury a friend,Billie Eilish,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,audio_features,spotify:track:4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/tracks/4SSnFejRGlZikf02HLewEF,https://api.spotify.com/v1/audio-analysis/4SSnFejRGlZikf02HLewEF,193143,4,83,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,audio_features,spotify:track:3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn,258343,4,82,The Heist
6Hj9jySrnFppAI0sEMCZpJ,Robbery,Juice WRLD,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,audio_features,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,240051,5,86,Death Race For Love
5ZtRzAXZG81zaFY2DRwAgk,1000x COOLER,TJ_beastboy,0.906,0.528,2,-7.668,1,0.108,0.0982,1.74e-6,0.118,0.68,120.055,audio_features,spotify:track:5ZtRzAXZG81zaFY2DRwAgk,https://api.spotify.com/v1/tracks/5ZtRzAXZG81zaFY2DRwAgk,https://api.spotify.com/v1/audio-analysis/5ZtRzAXZG81zaFY2DRwAgk,147000,4,65,HYPERREAL-RAVELORD
2yzLtKL4lIQs53SQ1B0EhK,kaleidoskop,Pizzera & Jaus,0.628,0.585,4,-6.122,1,0.0329,0.207,0,0.107,0.644,109.239,audio_features,spotify:track:2yzLtKL4lIQs53SQ1B0EhK,https://api.spotify.com/v1/tracks/2yzLtKL4lIQs53SQ1B0EhK,https://api.spotify.com/v1/audio-analysis/2yzLtKL4lIQs53SQ1B0EhK,219653,4,51,"wer nicht fühlen will, muss hören"
5pXlCsfB8VUXAQqQCFAcB7,Désolé,Fero47,0.73,0.694,1,-6.043,0,0.0686,0.0963,4.86e-5,0.0808,0.475,109.992,audio_features,spotify:track:5pXlCsfB8VUXAQqQCFAcB7,https://api.spotify.com/v1/tracks/5pXlCsfB8VUXAQqQCFAcB7,https://api.spotify.com/v1/audio-analysis/5pXlCsfB8VUXAQqQCFAcB7,212400,4,58,47
5qrSlOut2rNAWv3ubArkNy,Be Alright,Dean Lewis,0.551,0.537,11,-7.595,1,0.034,0.705,0,0.0802,0.493,126.421,audio_features,spotify:track:5qrSlOut2rNAWv3ubArkNy,https://api.spotify.com/v1/tracks/5qrSlOut2rNAWv3ubArkNy,https://api.spotify.com/v1/audio-analysis/5qrSlOut2rNAWv3ubArkNy,196493,4,77,A Place We Knew
7M9w4C8WenlvWfNRAulZOX,Narcotic,Younotus,0.749,0.668,10,-5.964,0,0.0608,0.0373,2.72e-4,0.045,0.366,108,audio_features,spotify:track:7M9w4C8WenlvWfNRAulZOX,https://api.spotify.com/v1/tracks/7M9w4C8WenlvWfNRAulZOX,https://api.spotify.com/v1/audio-analysis/7M9w4C8WenlvWfNRAulZOX,192387,4,71,Narcotic
07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,audio_features,spotify:track:07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/tracks/07Oz5StQ7GRoygNLaXs2pd,https://api.spotify.com/v1/audio-analysis/07Oz5StQ7GRoygNLaXs2pd,159011,4,82,Good as Hell (feat. Ariana Grande) [Remix]
1FuJKBi6XdFyf8Yzmck468,Letzte Träne,Kontra K,0.705,0.919,8,-5.087,0,0.244,0.435,1.38e-5,0.168,0.607,134.029,audio_features,spotify:track:1FuJKBi6XdFyf8Yzmck468,https://api.spotify.com/v1/tracks/1FuJKBi6XdFyf8Yzmck468,https://api.spotify.com/v1/audio-analysis/1FuJKBi6XdFyf8Yzmck468,175922,4,69,Sie wollten Wasser doch kriegen Benzin
3GmfHF5RUe6r5C9UbvIXQp,Neptun,KC Rebell,0.426,0.669,6,-7.154,0,0.0907,0.295,0.035,0.108,0.0983,93.136,audio_features,spotify:track:3GmfHF5RUe6r5C9UbvIXQp,https://api.spotify.com/v1/tracks/3GmfHF5RUe6r5C9UbvIXQp,https://api.spotify.com/v1/audio-analysis/3GmfHF5RUe6r5C9UbvIXQp,197832,4,63,Neptun
38KR9aB0bPkjM4gKhKr7tr,Perfekt (feat. Sofiane),RAF Camora,0.604,0.765,11,-6.75,0,0.434,0.639,0,0.0938,0.773,118.257,audio_features,spotify:track:38KR9aB0bPkjM4gKhKr7tr,https://api.spotify.com/v1/tracks/38KR9aB0bPkjM4gKhKr7tr,https://api.spotify.com/v1/audio-analysis/38KR9aB0bPkjM4gKhKr7tr,213945,4,63,Perfekt (feat. Sofiane)
4kna7DSzKjH1Be7Y3XYxYL,Nummer,Ufo361,0.688,0.638,11,-6.855,0,0.134,0.223,2.02e-4,0.101,0.291,193.851,audio_features,spotify:track:4kna7DSzKjH1Be7Y3XYxYL,https://api.spotify.com/v1/tracks/4kna7DSzKjH1Be7Y3XYxYL,https://api.spotify.com/v1/audio-analysis/4kna7DSzKjH1Be7Y3XYxYL,182214,4,56,WAVE
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-5,0.131,0.129,159.801,audio_features,spotify:track:0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/tracks/0e7ipj03S05BNilyu5bRzt,https://api.spotify.com/v1/audio-analysis/0e7ipj03S05BNilyu5bRzt,218147,4,87,beerbongs & bentleys
38lQ7lYhN3eSWepnZHaiBF,Rolex,Capital Bra,0.813,0.59,4,-6.542,0,0.345,0.346,0,0.0335,0.716,91.985,audio_features,spotify:track:38lQ7lYhN3eSWepnZHaiBF,https://api.spotify.com/v1/tracks/38lQ7lYhN3eSWepnZHaiBF,https://api.spotify.com/v1/audio-analysis/38lQ7lYhN3eSWepnZHaiBF,235955,4,64,CB6
7uj8AUQSUg8ZAzabYLwt8f,MONEYHONEYDRIP,Jamule,0.768,0.519,0,-9.313,0,0.202,0.451,0.00303,0.102,0.515,171.899,audio_features,spotify:track:7uj8AUQSUg8ZAzabYLwt8f,https://api.spotify.com/v1/tracks/7uj8AUQSUg8ZAzabYLwt8f,https://api.spotify.com/v1/audio-analysis/7uj8AUQSUg8ZAzabYLwt8f,158550,4,59,MONEYHONEYDRIP
0jB0RNZIfaihaDKNmdrI40,Casanova,Summer Cem,0.709,0.588,1,-4.461,1,0.0721,0.0971,0,0.117,0.195,143.971,audio_features,spotify:track:0jB0RNZIfaihaDKNmdrI40,https://api.spotify.com/v1/tracks/0jB0RNZIfaihaDKNmdrI40,https://api.spotify.com/v1/audio-analysis/0jB0RNZIfaihaDKNmdrI40,206813,4,66,Endstufe (Deluxe Edition)
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-5,0.117,0.198,169.954,audio_features,spotify:track:57vxBYXtHMk6H1aD29V7PU,https://api.spotify.com/v1/tracks/57vxBYXtHMk6H1aD29V7PU,https://api.spotify.com/v1/audio-analysis/57vxBYXtHMk6H1aD29V7PU,200080,4,61,Heartless
5a6pdCHlWS2ekOOQ70QnAr,July,Noah Cyrus,0.708,0.186,9,-8.953,0,0.0422,0.868,0,0.0779,0.321,72.541,audio_features,spotify:track:5a6pdCHlWS2ekOOQ70QnAr,https://api.spotify.com/v1/tracks/5a6pdCHlWS2ekOOQ70QnAr,https://api.spotify.com/v1/audio-analysis/5a6pdCHlWS2ekOOQ70QnAr,156107,4,77,July
7xQAfvXzm3AkraOtGPWIZg,Wow.,Post Malone,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-6,0.103,0.388,99.96,audio_features,spotify:track:7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,149547,4,85,Hollywood's Bleeding
2DGaC5ET92bgg0fMunJKIF,Vintage,RIN,0.823,0.747,0,-4.99,0,0.256,0.122,0.00457,0.115,0.724,159.99,audio_features,spotify:track:2DGaC5ET92bgg0fMunJKIF,https://api.spotify.com/v1/tracks/2DGaC5ET92bgg0fMunJKIF,https://api.spotify.com/v1/audio-analysis/2DGaC5ET92bgg0fMunJKIF,167360,4,59,Nimmerland
2hIY4sjfMeKwXXh2LvhrMo,Was du Liebe nennst,Bausa,0.874,0.487,2,-8.154,1,0.0641,0.393,2.96e-5,0.0524,0.746,144.956,audio_features,spotify:track:2hIY4sjfMeKwXXh2LvhrMo,https://api.spotify.com/v1/tracks/2hIY4sjfMeKwXXh2LvhrMo,https://api.spotify.com/v1/audio-analysis/2hIY4sjfMeKwXXh2LvhrMo,203630,4,62,Powerbausa
2pfio0uHpT4USTPBNeTIWo,Berlin lebt wie nie zuvor,Capital Bra,0.654,0.782,1,-2.88,1,0.244,0.198,0,0.347,0.635,179.701,audio_features,spotify:track:2pfio0uHpT4USTPBNeTIWo,https://api.spotify.com/v1/tracks/2pfio0uHpT4USTPBNeTIWo,https://api.spotify.com/v1/audio-analysis/2pfio0uHpT4USTPBNeTIWo,151295,4,61,Berlin lebt 2
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',Journey,0.5,0.748,4,-9.072,1,0.0363,0.127,0,0.447,0.514,118.852,audio_features,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/tracks/4bHsxqR3GMrXTxEPLuK5ue,https://api.spotify.com/v1/audio-analysis/4bHsxqR3GMrXTxEPLuK5ue,250987,4,80,Escape
4p4EJiDJtvf9MFFk6zEQad,One to Make Her Happy,Pulsedriver,0.795,0.627,0,-5.652,1,0.0403,0.00284,0,0.196,0.455,124.009,audio_features,spotify:track:4p4EJiDJtvf9MFFk6zEQad,https://api.spotify.com/v1/tracks/4p4EJiDJtvf9MFFk6zEQad,https://api.spotify.com/v1/audio-analysis/4p4EJiDJtvf9MFFk6zEQad,162000,4,66,One to Make Her Happy
22XKrkW2HeaLlxNDQs14iG,1000 Hits,Jamule,0.899,0.624,6,-6.729,0,0.0534,0.432,0.00116,0.0885,0.751,132.05,audio_features,spotify:track:22XKrkW2HeaLlxNDQs14iG,https://api.spotify.com/v1/tracks/22XKrkW2HeaLlxNDQs14iG,https://api.spotify.com/v1/audio-analysis/22XKrkW2HeaLlxNDQs14iG,156533,4,63,1000 Hits
1rD0dknJwavElUpZ3AUyiO,Gib Ihm,SHIRIN DAVID,0.928,0.414,10,-10.624,0,0.314,0.249,1.85e-5,0.0842,0.543,97.986,audio_features,spotify:track:1rD0dknJwavElUpZ3AUyiO,https://api.spotify.com/v1/tracks/1rD0dknJwavElUpZ3AUyiO,https://api.spotify.com/v1/audio-analysis/1rD0dknJwavElUpZ3AUyiO,164293,4,62,SUPERSIZE
1Knctxx9vGZxpZfF66BIEa,Legends,Juice WRLD,0.594,0.798,4,-5.244,1,0.0844,0.115,0,0.143,0.381,142.049,audio_features,spotify:track:1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/tracks/1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/audio-analysis/1Knctxx9vGZxpZfF66BIEa,191840,4,82,Legends
5e0bzcsI1khimLSJhddHdS,Brot nach Hause,Apache 207,0.573,0.57,10,-6.103,0,0.0716,0.259,1.05e-6,0.1,0.193,99.029,audio_features,spotify:track:5e0bzcsI1khimLSJhddHdS,https://api.spotify.com/v1/tracks/5e0bzcsI1khimLSJhddHdS,https://api.spotify.com/v1/audio-analysis/5e0bzcsI1khimLSJhddHdS,176200,4,66,Brot nach Hause
3rn5zo49rHQdIR4G8wvXNb,cOcO MAmA,Dardan,0.436,0.603,2,-6.766,0,0.234,0.151,6.33e-6,0.145,0.369,99.831,audio_features,spotify:track:3rn5zo49rHQdIR4G8wvXNb,https://api.spotify.com/v1/tracks/3rn5zo49rHQdIR4G8wvXNb,https://api.spotify.com/v1/audio-analysis/3rn5zo49rHQdIR4G8wvXNb,189413,4,60,SORRY...
4QPEwDdOMhY7rNS05mTyMR,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-6,0.123,0.359,104,audio_features,spotify:track:4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/tracks/4QPEwDdOMhY7rNS05mTyMR,https://api.spotify.com/v1/audio-analysis/4QPEwDdOMhY7rNS05mTyMR,216707,4,80,Heavy Is The Head
200cTjC6si5Xz9af2QeHi2,Wolke 10,MERO,0.77,0.797,10,-4.985,0,0.0693,0.0662,3.81e-6,0.0858,0.393,100.003,audio_features,spotify:track:200cTjC6si5Xz9af2QeHi2,https://api.spotify.com/v1/tracks/200cTjC6si5Xz9af2QeHi2,https://api.spotify.com/v1/audio-analysis/200cTjC6si5Xz9af2QeHi2,172827,4,64,YA HERO YA MERO
1e9QSdX5uLUw6vbrkZJyXi,Fendi Drip,Luciano,0.827,0.646,11,-6.122,1,0.505,0.0827,0,0.123,0.711,168.025,audio_features,spotify:track:1e9QSdX5uLUw6vbrkZJyXi,https://api.spotify.com/v1/tracks/1e9QSdX5uLUw6vbrkZJyXi,https://api.spotify.com/v1/audio-analysis/1e9QSdX5uLUw6vbrkZJyXi,220880,4,66,MILLIES
3ee8Jmje8o58CHK66QrVC2,SAD!,XXXTENTACION,0.74,0.613,8,-4.88,1,0.145,0.258,0.0037200000000000002,0.123,0.473,75.023,audio_features,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,86,?
1lOe9qE0vR9zwWQAOk6CoO,Ransom,Lil Tecca,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,audio_features,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4,86,We Love You Tecca
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Alec Benjamin,0.652,0.557,1,-5.714,0,0.0318,0.74,0,0.124,0.483,150.073,audio_features,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4,85,Narrated For You
0FIcehhFxx18pBlc1wodFB,Schmeckt (feat. LX),Hemso,0.667,0.661,1,-6.857,1,0.254,0.0395,0,0.108,0.101,93.373,audio_features,spotify:track:0FIcehhFxx18pBlc1wodFB,https://api.spotify.com/v1/tracks/0FIcehhFxx18pBlc1wodFB,https://api.spotify.com/v1/audio-analysis/0FIcehhFxx18pBlc1wodFB,178027,4,55,Schmeckt (feat. LX)
7N06jo3EnV792VFaG8vuW6,Close Your Eyes,Felix Jaehn,0.818,0.823,11,-3.563,0,0.2,0.0663,1.17e-5,0.133,0.52,128.136,audio_features,spotify:track:7N06jo3EnV792VFaG8vuW6,https://api.spotify.com/v1/tracks/7N06jo3EnV792VFaG8vuW6,https://api.spotify.com/v1/audio-analysis/7N06jo3EnV792VFaG8vuW6,160794,4,79,Close Your Eyes
2vuFdbSOLje3khV4rLSEpm,Viva la Dealer,SDP,0.795,0.806,0,-4.516,1,0.138,0.166,0,0.117,0.652,96.032,audio_features,spotify:track:2vuFdbSOLje3khV4rLSEpm,https://api.spotify.com/v1/tracks/2vuFdbSOLje3khV4rLSEpm,https://api.spotify.com/v1/audio-analysis/2vuFdbSOLje3khV4rLSEpm,230361,4,68,Die Unendlichste Geschichte
5nmVf5dSgH4A25qsev28Mi,gENAuSo,Dardan,0.81,0.642,9,-5.328,0,0.0437,0.0865,0,0.0772,0.595,119.955,audio_features,spotify:track:5nmVf5dSgH4A25qsev28Mi,https://api.spotify.com/v1/tracks/5nmVf5dSgH4A25qsev28Mi,https://api.spotify.com/v1/audio-analysis/5nmVf5dSgH4A25qsev28Mi,200960,4,69,SORRY...
7K7MUBCnzgBAvMVW2RTWNs,Body (feat. brando),Loud Luxury,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-5,0.0543,0.582,121.958,audio_features,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,163216,4,61,Body (feat. brando)
6fDC5DIa4bt6NbPZWR1yxM,Zombie,Samra,0.565,0.604,2,-5.764,0,0.13,0.218,0,0.104,0.323,109.085,audio_features,spotify:track:6fDC5DIa4bt6NbPZWR1yxM,https://api.spotify.com/v1/tracks/6fDC5DIa4bt6NbPZWR1yxM,https://api.spotify.com/v1/audio-analysis/6fDC5DIa4bt6NbPZWR1yxM,176535,4,61,Zombie
0A5gdlrpAuQqZ2iFgnqBFW,Moonlight,Gaullin,0.813,0.761,10,-5.687,0,0.085,0.0529,0.0119,0.337,0.29,124.957,audio_features,spotify:track:0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/tracks/0A5gdlrpAuQqZ2iFgnqBFW,https://api.spotify.com/v1/audio-analysis/0A5gdlrpAuQqZ2iFgnqBFW,173067,4,75,Moonlight
4qOTcNt9fUBA1PhA2VFg8W,Nautilus,Shindy,0.723,0.646,1,-6.166,1,0.332,9.67e-4,9.33e-6,0.256,0.164,172.399,audio_features,spotify:track:4qOTcNt9fUBA1PhA2VFg8W,https://api.spotify.com/v1/tracks/4qOTcNt9fUBA1PhA2VFg8W,https://api.spotify.com/v1/audio-analysis/4qOTcNt9fUBA1PhA2VFg8W,183692,4,63,Drama
2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,0.866,0.438,7,-8.943,1,0.0719,0.177,0,0.0743,0.695,129.039,audio_features,spotify:track:2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/tracks/2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/audio-analysis/2W4yABdLc4Jnds67Poi5Nl,223258,4,81,Yellow Hearts
65NX0qTlnZTDYzTypKfOWD,Run Run Run,Capo,0.831,0.601,4,-7.49,0,0.0599,0.361,2e-5,0.0915,0.198,103.967,audio_features,spotify:track:65NX0qTlnZTDYzTypKfOWD,https://api.spotify.com/v1/tracks/65NX0qTlnZTDYzTypKfOWD,https://api.spotify.com/v1/audio-analysis/65NX0qTlnZTDYzTypKfOWD,147692,4,65,Run Run Run
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,audio_features,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/tracks/6b2RcmUt1g9N9mQ3CbjX2Y,https://api.spotify.com/v1/audio-analysis/6b2RcmUt1g9N9mQ3CbjX2Y,202205,5,84,How Do You Sleep?
0C6NMPWYqsLIuuYSNP8KqE,Maschine,RAF Camora,0.814,0.794,7,-6.419,1,0.0887,0.119,9.25e-4,0.348,0.647,91.472,audio_features,spotify:track:0C6NMPWYqsLIuuYSNP8KqE,https://api.spotify.com/v1/tracks/0C6NMPWYqsLIuuYSNP8KqE,https://api.spotify.com/v1/audio-analysis/0C6NMPWYqsLIuuYSNP8KqE,150388,4,66,Maschine
1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),SHAED,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,audio_features,spotify:track:1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/tracks/1iQDltZqI7BXnHrFy4Qo1k,https://api.spotify.com/v1/audio-analysis/1iQDltZqI7BXnHrFy4Qo1k,184280,4,80,Trampoline (with ZAYN)
240BX4w7PFkHptDrSVZgbA,Play With Fire,Nico Santos,0.689,0.851,5,-3.356,0,0.104,0.351,0,0.0418,0.496,82.937,audio_features,spotify:track:240BX4w7PFkHptDrSVZgbA,https://api.spotify.com/v1/tracks/240BX4w7PFkHptDrSVZgbA,https://api.spotify.com/v1/audio-analysis/240BX4w7PFkHptDrSVZgbA,214815,4,68,Play With Fire
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",Alan Walker,0.67,0.668,3,-4.306,0,0.0422,0.536,0,0.133,0.608,88.033,audio_features,spotify:track:0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/tracks/0bMbDctzMmTyK2j74j3nF3,https://api.spotify.com/v1/audio-analysis/0bMbDctzMmTyK2j74j3nF3,179053,4,84,"Alone, Pt. II"
1y4uzhemSbfya50s7D2Fr3,STREIT MIT DEM MOND,Kianush,0.785,0.717,2,-5.205,1,0.167,0.184,0,0.149,0.864,130.013,audio_features,spotify:track:1y4uzhemSbfya50s7D2Fr3,https://api.spotify.com/v1/tracks/1y4uzhemSbfya50s7D2Fr3,https://api.spotify.com/v1/audio-analysis/1y4uzhemSbfya50s7D2Fr3,194082,4,38,STREIT MIT DEM MOND
6ZYS6QQxTLsQ6IFXdVx1r4,Ophelia,The Lumineers,0.664,0.573,5,-6.482,1,0.0276,0.603,6.04e-4,0.0915,0.589,76.371,audio_features,spotify:track:6ZYS6QQxTLsQ6IFXdVx1r4,https://api.spotify.com/v1/tracks/6ZYS6QQxTLsQ6IFXdVx1r4,https://api.spotify.com/v1/audio-analysis/6ZYS6QQxTLsQ6IFXdVx1r4,160107,4,24,Cleopatra (Deluxe)
3H7ihDc1dqLriiWXwsc2po,Breaking Me,Topic,0.789,0.72,8,-5.652,0,0.218,0.223,0,0.129,0.664,122.031,audio_features,spotify:track:3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/tracks/3H7ihDc1dqLriiWXwsc2po,https://api.spotify.com/v1/audio-analysis/3H7ihDc1dqLriiWXwsc2po,166794,4,92,Breaking Me
0Cy2x4vkNHiZ2Z3XiZE5Yu,Blei (feat. Veysel),Kontra K,0.798,0.668,11,-5.712,0,0.271,0.13,0,0.0695,0.537,99.895,audio_features,spotify:track:0Cy2x4vkNHiZ2Z3XiZE5Yu,https://api.spotify.com/v1/tracks/0Cy2x4vkNHiZ2Z3XiZE5Yu,https://api.spotify.com/v1/audio-analysis/0Cy2x4vkNHiZ2Z3XiZE5Yu,170624,4,67,Sie wollten Wasser doch kriegen Benzin
